timestamp,value_0,is_anomaly
1722463200000,0,0.0
1722466800000,367,0.0
1722470400000,2325,0.0
1722474000000,2522,0.0
1722477600000,2362,0.0
1722481200000,2014,0.0
1722484800000,1321,0.0
1722488400000,1318,0.0
1722492000000,1815,0.0
1722495600000,2274,0.0
1722499200000,2176,0.0
1722502800000,1897,0.0
1722506400000,1083,0.0
1722510000000,596,0.0
1722513600000,348,0.0
1722517200000,219,0.0
1722520800000,173,0.0
1722524400000,156,0.0
1722528000000,280,0.0
1722531600000,544,0.0
1722535200000,1586,0.0
1722538800000,3475,0.0
1722542400000,2866,0.0
1722546000000,2475,0.0
1722549600000,2127,0.0
1722553200000,1710,0.0
1722556800000,2414,0.0
1722560400000,2621,0.0
1722564000000,2531,0.0
1722567600000,1874,0.0
1722571200000,1319,0.0
1722574800000,1352,0.0
1722578400000,1758,0.0
1722582000000,2242,0.0
1722585600000,2372,0.0
1722589200000,2044,0.0
1722592800000,1115,0.0
1722596400000,594,0.0
1722600000000,364,0.0
1722603600000,283,0.0
1722607200000,242,0.0
1722610800000,233,0.0
1722614400000,309,0.0
1722618000000,579,0.0
1722621600000,1607,0.0
1722625200000,3453,0.0
1722628800000,2777,0.0
1722632400000,2544,0.0
1722636000000,2018,0.0
1722639600000,1767,0.0
1722643200000,2373,0.0
1722646800000,2559,0.0
1722650400000,2359,0.0
1722654000000,2294,0.0
1722657600000,1531,0.0
1722661200000,1302,0.0
1722664800000,1717,0.0
1722668400000,2179,0.0
1722672000000,2356,0.0
1722675600000,1938,0.0
1722679200000,1159,0.0
1722682800000,504,0.0
1722686400000,288,0.0
1722690000000,312,0.0
1722693600000,258,0.0
1722697200000,157,0.0
1722700800000,225,0.0
1722704400000,532,0.0
1722708000000,1608,0.0
1722711600000,3441,0.0
1722715200000,2986,0.0
1722718800000,2740,0.0
1722722400000,2134,0.0
1722726000000,1832,0.0
1722729600000,2434,0.0
1722733200000,2578,0.0
1722736800000,2341,0.0
1722740400000,2078,0.0
1722744000000,1263,0.0
1722747600000,1272,0.0
1722751200000,1507,0.0
1722754800000,1851,0.0
1722758400000,2312,0.0
1722762000000,1891,0.0
1722765600000,1100,0.0
1722769200000,625,0.0
1722772800000,334,0.0
1722776400000,238,0.0
1722780000000,153,0.0
1722783600000,238,0.0
1722787200000,396,0.0
1722790800000,657,0.0
1722794400000,1783,0.0
1722798000000,3637,0.0
1722801600000,2813,0.0
1722805200000,2695,0.0
1722808800000,2188,0.0
1722812400000,1885,0.0
1722816000000,2378,0.0
1722819600000,2667,0.0
1722823200000,2713,0.0
1722826800000,2026,0.0
1722830400000,1653,0.0
1722834000000,1361,0.0
1722837600000,1977,0.0
1722841200000,2202,0.0
1722844800000,2386,0.0
1722848400000,2306,0.0
1722852000000,1870,0.0
1722855600000,775,0.0
1722859200000,548,0.0
1722862800000,422,0.0
1722866400000,199,0.0
1722870000000,313,0.0
1722873600000,420,0.0
1722877200000,666,0.0
1722880800000,1413,0.0
1722884400000,2677,0.0
1722888000000,2136,0.0
1722891600000,2243,0.0
1722895200000,2050,0.0
1722898800000,2007,0.0
1722902400000,2197,0.0
1722906000000,2279,0.0
1722909600000,2110,0.0
1722913200000,2073,0.0
1722916800000,1631,0.0
1722920400000,1643,0.0
1722924000000,2509,0.0
1722927600000,2928,0.0
1722931200000,2472,0.0
1722934800000,2210,0.0
1722938400000,1660,0.0
1722942000000,894,0.0
1722945600000,420,0.0
1722949200000,371,0.0
1722952800000,221,0.0
1722956400000,175,0.0
1722960000000,406,0.0
1722963600000,863,0.0
1722967200000,1200,0.0
1722970800000,1776,0.0
1722974400000,2522,0.0
1722978000000,2231,0.0
1722981600000,2260,0.0
1722985200000,2126,0.0
1722988800000,2139,0.0
1722992400000,2017,0.0
1722996000000,1914,0.0
1722999600000,1748,0.0
1723003200000,1527,0.0
1723006800000,1785,0.0
1723010400000,2447,0.0
1723014000000,2635,0.0
1723017600000,2515,0.0
1723021200000,2116,0.0
1723024800000,1303,0.0
1723028400000,735,0.0
1723032000000,409,0.0
1723035600000,338,0.0
1723039200000,204,0.0
1723042800000,191,0.0
1723046400000,1032,0.0
1723050000000,659,0.0
1723053600000,2042,0.0
1723057200000,4067,0.0
1723060800000,3480,0.0
1723064400000,3051,0.0
1723068000000,2304,0.0
1723071600000,2228,0.0
1723075200000,3092,0.0
1723078800000,3171,0.0
1723082400000,3049,0.0
1723086000000,2489,0.0
1723089600000,1878,0.0
1723093200000,2069,0.0
1723096800000,2510,0.0
1723100400000,2669,0.0
1723104000000,2593,0.0
1723107600000,1996,0.0
1723111200000,1380,0.0
1723114800000,720,0.0
1723118400000,479,0.0
1723122000000,273,0.0
1723125600000,253,0.0
1723129200000,299,0.0
1723132800000,425,0.0
1723136400000,737,0.0
1723140000000,2262,0.0
1723143600000,4036,0.0
1723147200000,3610,0.0
1723150800000,3202,0.0
1723154400000,2267,0.0
1723158000000,2255,0.0
1723161600000,3032,0.0
1723165200000,3087,0.0
1723168800000,2820,0.0
1723172400000,2398,0.0
1723176000000,1715,0.0
1723179600000,1851,0.0
1723183200000,2621,0.0
1723186800000,2643,0.0
1723190400000,2739,0.0
1723194000000,2215,0.0
1723197600000,1267,0.0
1723201200000,753,0.0
1723204800000,362,0.0
1723208400000,306,0.0
1723212000000,218,0.0
1723215600000,252,0.0
1723219200000,332,0.0
1723222800000,757,0.0
1723226400000,2194,0.0
1723230000000,4854,0.0
1723233600000,4051,0.0
1723237200000,3517,0.0
1723240800000,2766,0.0
1723244400000,2851,0.0
1723248000000,3495,0.0
1723251600000,3693,0.0
1723255200000,3084,0.0
1723258800000,3130,0.0
1723262400000,2000,0.0
1723266000000,2304,0.0
1723269600000,2601,0.0
1723273200000,2824,0.0
1723276800000,2792,0.0
1723280400000,2155,0.0
1723284000000,1348,0.0
1723287600000,585,0.0
1723291200000,575,0.0
1723294800000,512,0.0
1723298400000,320,0.0
1723302000000,212,0.0
1723305600000,280,0.0
1723309200000,715,0.0
1723312800000,2117,0.0
1723316400000,4007,0.0
1723320000000,3683,0.0
1723323600000,3059,0.0
1723327200000,2651,0.0
1723330800000,2433,0.0
1723334400000,3112,0.0
1723338000000,3077,0.0
1723341600000,3085,0.0
1723345200000,2675,0.0
1723348800000,1747,0.0
1723352400000,2144,0.0
1723356000000,2481,0.0
