timestamp,value_0,is_anomaly
1416726000000,241.730371574401,0.0
1416729600000,13.0029865075384,0.0
1416733200000,403.90324222082,0.0
1416736800000,467.125337031127,0.0
1416740400000,376.84167193082,0.0
1416744000000,76.2366918681784,0.0
1416747600000,264.697456357411,0.0
1416751200000,456.212748938266,0.0
1416754800000,580.420252632473,0.0
1416758400000,1108.20173182333,0.0
1416762000000,860.335634562392,0.0
1416765600000,625.456651628397,0.0
1416769200000,620.267070945579,0.0
1416772800000,843.2369019354,0.0
1416776400000,897.915810727302,0.0
1416780000000,930.338551880679,0.0
1416783600000,1108.1619907957,0.0
1416787200000,937.717069829189,0.0
1416790800000,1236.27859619401,0.0
1416794400000,958.459333614926,0.0
1416798000000,1190.42079953105,0.0
1416801600000,1340.31914891431,0.0
1416805200000,1325.14108974838,0.0
1416808800000,1481.08077029395,0.0
1416812400000,1340.67242259839,0.0
1416816000000,1468.09419408604,0.0
1416819600000,1595.78242319916,0.0
1416823200000,1269.04877555765,0.0
1416826800000,1164.37390014686,0.0
1416830400000,1423.43629927212,0.0
1416834000000,1370.32663310665,0.0
1416837600000,1308.54474802899,0.0
1416841200000,1322.42898089154,0.0
1416844800000,1270.18332568201,0.0
1416848400000,1518.20158941016,0.0
1416852000000,1580.72901200461,0.0
1416855600000,1527.75412545786,0.0
1416859200000,1230.03281923896,0.0
1416862800000,1518.76015662565,0.0
1416866400000,1195.50460179598,0.0
1416870000000,1547.77184389968,0.0
1416873600000,1278.90970005688,0.0
1416877200000,1041.8772831416,0.0
1416880800000,922.871452189618,0.0
1416884400000,809.423005917248,0.0
1416888000000,776.311098976597,0.0
1416891600000,626.061230258028,0.0
1416895200000,1088.00737514893,0.0
1416898800000,966.019401155117,0.0
1416902400000,701.46317045484,0.0
1416906000000,731.471488590483,0.0
1416909600000,542.599594345863,0.0
1416913200000,1013.10298842941,0.0
1416916800000,325.679457234452,0.0
1416920400000,396.625384215559,0.0
1416924000000,383.332688564671,0.0
1416927600000,381.222945975503,0.0
1416931200000,157.089782138357,0.0
1416934800000,-308.234665874261,0.0
1416938400000,-198.594940031305,0.0
1416942000000,37.4628266073284,0.0
1416945600000,-106.799328334597,0.0
1416949200000,-357.605351180606,0.0
1416952800000,-272.72428796213,0.0
1416956400000,-478.123304699461,0.0
1416960000000,-347.052942668024,0.0
1416963600000,-735.177243509328,0.0
1416967200000,-461.346304977745,0.0
1416970800000,-550.457457784113,0.0
