timestamp,value_0,is_anomaly
1740787200000,0.030762488,0.0
1740787500000,0.030849618,0.0
1740787800000,0.031174978,0.0
1740788100000,0.033182941,0.0
1740788400000,0.033158441,0.0
1740788700000,0.032506046,0.0
1740789000000,0.033016408,0.0
1740789300000,0.031949081,0.0
1740789600000,0.031957939,0.0
1740789900000,0.032460073,0.0
1740790200000,0.033444815,0.0
1740790500000,0.0330978,0.0
1740790800000,0.032461197,0.0
1740791100000,0.034516803,0.0
1740791400000,0.035475446,0.0
1740791700000,0.036096025,0.0
1740792000000,0.036665908,0.0
1740792300000,0.037945223,0.0
1740792600000,0.03921465,0.0
1740792900000,0.039075474,0.0
1740793200000,0.040632588,0.0
1740793500000,0.043005516,0.0
1740793800000,0.045315205,0.0
1740794100000,0.046803772,0.0
1740794400000,0.048152878,0.0
1740794700000,0.051087457,0.0
1740795000000,0.053613896,0.0
1740795300000,0.056513864,0.0
1740795600000,0.05938138,0.0
1740795900000,0.062016694,0.0
1740796200000,0.067023338,0.0
1740796500000,0.070530021,0.0
1740796800000,0.073177794,0.0
1740797100000,0.076188606,0.0
1740797400000,0.079849957,0.0
1740797700000,0.082763232,0.0
1740798000000,0.08613176,0.0
1740798300000,0.089632334,0.0
1740798600000,0.092263889,0.0
1740798900000,0.093894914,0.0
1740799200000,0.097730378,0.0
1740799500000,0.10063822,0.0
1740799800000,0.10415149,0.0
1740800100000,0.10793382,0.0
1740800400000,0.11050148,0.0
1740800700000,0.11335895,0.0
1740801000000,0.11623021,0.0
1740801300000,0.1172408,0.0
1740801600000,0.11901169,0.0
1740801900000,0.11887613,0.0
1740802200000,0.12001873,0.0
1740802500000,0.11925533,0.0
1740802800000,0.12016746,0.0
1740803100000,0.1192121,0.0
1740803400000,0.11788949,0.0
1740803700000,0.11682731,0.0
1740804000000,0.11686003,0.0
1740804300000,0.11491344,0.0
1740804600000,0.11250572,0.0
1740804900000,0.11109116,0.0
1740805200000,0.10816686,0.0
1740805500000,0.10538014,0.0
1740805800000,0.10376697,0.0
1740806100000,0.1008011,0.0
1740806400000,0.097312235,0.0
1740806700000,0.093338844,0.0
1740807000000,0.089733903,0.0
1740807300000,0.086355428,0.0
1740807600000,0.082699346,0.0
1740807900000,0.079768495,0.0
1740808200000,0.076304922,0.0
1740808500000,0.071503971,0.0
1740808800000,0.067827416,0.0
1740809100000,0.063702026,0.0
1740809400000,0.06118092,0.0
1740809700000,0.059143949,0.0
1740810000000,0.055545043,0.0
1740810300000,0.05299069,0.0
1740810600000,0.051059674,0.0
1740810900000,0.048672819,0.0
1740811200000,0.04827981,0.0
1740811500000,0.046605151,0.0
1740811800000,0.044924506,0.0
1740812100000,0.044726267,0.0
1740812400000,0.043156517,0.0
1740812700000,0.042138641,0.0
1740813000000,0.042891723,0.0
1740813300000,0.043194481,0.0
1740813600000,0.044437741,0.0
1740813900000,0.046005906,0.0
1740814200000,0.048375132,0.0
1740814500000,0.049590435,0.0
1740814800000,0.052418631,0.0
1740815100000,0.05466993,0.0
1740815400000,0.056851896,0.0
1740815700000,0.059403434,0.0
1740816000000,0.061790622,0.0
1740816300000,0.063967385,0.0
1740816600000,0.066585115,0.0
1740816900000,0.06833842,0.0
1740817200000,0.071696396,0.0
1740817500000,0.073728274,0.0
1740817800000,0.076905715,0.0
1740818100000,0.077727027,0.0
1740818400000,0.07919719,0.0
1740818700000,0.080062313,0.0
1740819000000,0.080895284,0.0
1740819300000,0.079461469,0.0
1740819600000,0.078288332,0.0
1740819900000,0.077317924,0.0
1740820200000,0.074559904,0.0
1740820500000,0.072379747,0.0
1740820800000,0.069817553,0.0
1740821100000,0.067349146,0.0
1740821400000,0.065740659,0.0
1740821700000,0.062387077,0.0
1740822000000,0.060466202,0.0
1740822300000,0.056550057,0.0
1740822600000,0.054454557,0.0
1740822900000,0.051945784,0.0
1740823200000,0.0481029,0.0
1740823500000,0.047148992,0.0
1740823800000,0.046691122,0.0
1740824100000,0.044472818,0.0
1740824400000,0.043496238,0.0
1740824700000,0.042144961,0.0
1740825000000,0.040982615,0.0
1740825300000,0.039977981,0.0
1740825600000,0.038516002,0.0
1740825900000,0.037784051,0.0
1740826200000,0.037744266,0.0
1740826500000,0.036446686,0.0
1740826800000,0.03645642,0.0
1740827100000,0.037243013,0.0
1740827400000,0.038033376,0.0
1740827700000,0.039100302,0.0
1740828000000,0.039651522,0.0
1740828300000,0.0393308,0.0
1740828600000,0.039741315,0.0
1740828900000,0.039259917,0.0
1740829200000,0.040255497,0.0
1740829500000,0.040800624,0.0
1740829800000,0.040824308,0.0
1740830100000,0.040625064,0.0
1740830400000,0.041560205,0.0
1740830700000,0.042844651,0.0
1740831000000,0.042546334,0.0
1740831300000,0.04351129,0.0
1740831600000,0.043535604,0.0
1740831900000,0.043407262,0.0
1740832200000,0.042887256,0.0
1740832500000,0.041940757,0.0
1740832800000,0.041998408,0.0
1740833100000,0.041624888,0.0
1740833400000,0.040329756,0.0
1740833700000,0.040560388,0.0
1740834000000,0.039632599,0.0
1740834300000,0.039704944,0.0
1740834600000,0.039241278,0.0
1740834900000,0.039334566,0.0
1740835200000,0.04034166,0.0
1740835500000,0.040556344,0.0
1740835800000,0.041591643,0.0
1740836100000,0.041222675,0.0
1740836400000,0.041558477,0.0
1740836700000,0.04114733,0.0
1740837000000,0.040422313,0.0
1740837300000,0.03977732,0.0
1740837600000,0.041964538,0.0
1740837900000,0.042007855,0.0
1740838200000,0.041922148,0.0
1740838500000,0.042020279,0.0
1740838800000,0.040518097,0.0
1740839100000,0.040408644,0.0
1740839400000,0.040843602,0.0
1740839700000,0.040233779,0.0
1740840000000,0.039491708,0.0
1740840300000,0.038781057,0.0
1740840600000,0.038583092,0.0
1740840900000,0.038945083,0.0
1740841200000,0.039181998,0.0
1740841500000,0.0397302,0.0
1740841800000,0.040169648,0.0
1740842100000,0.038797487,0.0
1740842400000,0.038413567,0.0
1740842700000,0.037732718,0.0
1740843000000,0.038135744,0.0
1740843300000,0.037546551,0.0
1740843600000,0.038435521,0.0
1740843900000,0.037658167,0.0
1740844200000,0.038126454,0.0
1740844500000,0.037753149,0.0
1740844800000,0.037686308,0.0
1740845100000,0.03843618,0.0
1740845400000,0.037869428,0.0
1740845700000,0.036056145,0.0
1740846000000,0.035663081,0.0
1740846300000,0.03607185,0.0
1740846600000,0.037743415,0.0
1740846900000,0.037778457,0.0
1740847200000,0.037986822,0.0
1740847500000,0.038840341,0.0
1740847800000,0.03919729,0.0
1740848100000,0.039734329,0.0
1740848400000,0.038872565,0.0
1740848700000,0.040379032,0.0
1740849000000,0.040762226,0.0
1740849300000,0.041388482,0.0
1740849600000,0.041067405,0.0
1740849900000,0.040666736,0.0
1740850200000,0.041182714,0.0
1740850500000,0.041980753,0.0
1740850800000,0.042916335,0.0
1740851100000,0.042448198,0.0
1740851400000,0.043318051,0.0
1740851700000,0.042654119,0.0
1740852000000,0.043302943,0.0
1740852300000,0.043461642,0.0
1740852600000,0.04416446,0.0
1740852900000,0.043107873,0.0
1740853200000,0.042577459,0.0
1740853500000,0.041161642,0.0
1740853800000,0.041785321,0.0
1740854100000,0.043331384,0.0
1740854400000,0.043502505,0.0
1740854700000,0.044440299,0.0
1740855000000,0.04535205,0.0
1740855300000,0.045594414,0.0
1740855600000,0.046020742,0.0
1740855900000,0.045500115,0.0
1740856200000,0.045499508,0.0
1740856500000,0.045795838,0.0
1740856800000,0.046043841,0.0
1740857100000,0.046452879,0.0
1740857400000,0.047752163,0.0
1740857700000,0.047909855,0.0
1740858000000,0.04918351,0.0
1740858300000,0.0509881,0.0
1740858600000,0.053589807,0.0
1740858900000,0.056712199,0.0
1740859200000,0.060030851,0.0
1740859500000,0.061873758,0.0
1740859800000,0.065510033,0.0
1740860100000,0.067765653,0.0
1740860400000,0.070382417,0.0
1740860700000,0.074551153,0.0
1740861000000,0.080028709,0.0
1740861300000,0.08367843,0.0
1740861600000,0.088389146,0.0
1740861900000,0.091348888,0.0
1740862200000,0.095716025,0.0
1740862500000,0.099192968,0.0
1740862800000,0.10256614,0.0
1740863100000,0.10590809,0.0
1740863400000,0.10856414,0.0
1740863700000,0.112858,0.0
1740864000000,0.11572791,0.0
1740864300000,0.11734639,0.0
1740864600000,0.11826051,0.0
1740864900000,0.11982731,0.0
1740865200000,0.12270686,0.0
1740865500000,0.12447125,0.0
1740865800000,0.12481602,0.0
1740866100000,0.12522291,0.0
1740866400000,0.12576033,0.0
1740866700000,0.12551334,0.0
1740867000000,0.12390087,0.0
1740867300000,0.12349194,0.0
1740867600000,0.12402123,0.0
1740867900000,0.12238434,0.0
1740868200000,0.12013309,0.0
1740868500000,0.1183533,0.0
1740868800000,0.11876141,0.0
1740869100000,0.11630897,0.0
1740869400000,0.11304605,0.0
1740869700000,0.11022921,0.0
1740870000000,0.10682599,0.0
1740870300000,0.10366029,0.0
1740870600000,0.10069473,0.0
1740870900000,0.098580738,0.0
1740871200000,0.097435767,0.0
1740871500000,0.095674903,0.0
1740871800000,0.092261068,0.0
1740872100000,0.089536884,0.0
1740872400000,0.086341415,0.0
1740872700000,0.083999345,0.0
