timestamp,value_0,is_anomaly
1740787200000,-720.63649,0.0
1740787500000,-685.28968,0.0
1740787800000,-663.75673,0.0
1740788100000,-622.4028,0.0
1740788400000,-568.68128,0.0
1740788700000,-591.65295,0.0
1740789000000,-616.64612,0.0
1740789300000,-612.7952,0.0
1740789600000,-616.69576,0.0
1740789900000,-562.40426,0.0
1740790200000,-548.50207,0.0
1740790500000,-589.06585,0.0
1740790800000,-628.65275,0.0
1740791100000,-568.39572,0.0
1740791400000,-587.436,0.0
1740791700000,-559.97645,0.0
1740792000000,-588.7533,0.0
1740792300000,-609.41944,0.0
1740792600000,-596.76572,0.0
1740792900000,-585.92781,0.0
1740793200000,-588.27106,0.0
1740793500000,-554.5802,0.0
1740793800000,-557.97194,0.0
1740794100000,-558.3799,0.0
1740794400000,-525.6079,0.0
1740794700000,-535.76575,0.0
1740795000000,-550.56096,0.0
1740795300000,-515.01578,0.0
1740795600000,-561.47283,0.0
1740795900000,-569.58559,0.0
1740796200000,-572.11749,0.0
1740796500000,-560.44711,0.0
1740796800000,-563.35284,0.0
1740797100000,-568.26587,0.0
1740797400000,-540.81921,0.0
1740797700000,-538.89605,0.0
1740798000000,-529.91593,0.0
1740798300000,-514.23328,0.0
1740798600000,-527.9274,0.0
1740798900000,-523.94009,0.0
1740799200000,-541.66574,0.0
1740799500000,-558.32551,0.0
1740799800000,-561.01829,0.0
1740800100000,-599.39124,0.0
1740800400000,-630.76736,0.0
1740800700000,-648.02042,0.0
1740801000000,-647.3424,0.0
1740801300000,-613.82515,0.0
1740801600000,-607.82777,0.0
1740801900000,-591.37514,0.0
1740802200000,-603.44908,0.0
1740802500000,-550.45073,0.0
1740802800000,-534.952,0.0
1740803100000,-535.88978,0.0
1740803400000,-541.09018,0.0
1740803700000,-560.01359,0.0
1740804000000,-550.0079,0.0
1740804300000,-521.52458,0.0
1740804600000,-525.28968,0.0
1740804900000,-507.53273,0.0
1740805200000,-560.62275,0.0
1740805500000,-556.35198,0.0
1740805800000,-555.58257,0.0
1740806100000,-519.34936,0.0
1740806400000,-552.70223,0.0
1740806700000,-532.54344,0.0
1740807000000,-571.23193,0.0
1740807300000,-566.82729,0.0
1740807600000,-567.28373,0.0
1740807900000,-571.03904,0.0
1740808200000,-576.11549,0.0
1740808500000,-609.79664,0.0
1740808800000,-633.6362,0.0
1740809100000,-591.2027,0.0
1740809400000,-612.84119,0.0
1740809700000,-664.89018,0.0
1740810000000,-653.07361,0.0
1740810300000,-617.68409,0.0
1740810600000,-617.37921,0.0
1740810900000,-577.72274,0.0
1740811200000,-552.6322,0.0
1740811500000,-587.56103,0.0
1740811800000,-581.51526,0.0
1740812100000,-605.48005,0.0
1740812400000,-580.59918,0.0
