timestamp,value_0,is_anomaly
1740787200000,121.725,0.0
1740787500000,150.86665,0.0
1740787800000,142.42048,0.0
1740788100000,113.23247,0.0
1740788400000,109.70857,0.0
1740788700000,124.41144,0.0
1740789000000,99.476028,0.0
1740789300000,95.744811,0.0
1740789600000,72.632234,0.0
1740789900000,76.290909,0.0
1740790200000,79.28117,0.0
1740790500000,102.44155,0.0
1740790800000,67.990904,0.0
1740791100000,78.712838,0.0
1740791400000,78.642016,0.0
1740791700000,102.57645,0.0
1740792000000,98.906603,0.0
1740792300000,94.671064,0.0
1740792600000,70.155316,0.0
1740792900000,59.465188,0.0
1740793200000,61.410562,0.0
1740793500000,53.635494,0.0
1740793800000,55.816114,0.0
1740794100000,40.395774,0.0
1740794400000,40.478173,0.0
1740794700000,50.285202,0.0
1740795000000,56.211,0.0
1740795300000,61.374815,0.0
1740795600000,32.984741,0.0
1740795900000,26.569466,0.0
1740796200000,-7.9503946,0.0
1740796500000,0.98254445,0.0
1740796800000,22.466069,0.0
1740797100000,57.292898,0.0
1740797400000,75.442502,0.0
1740797700000,98.211454,0.0
1740798000000,71.997768,0.0
1740798300000,125.79574,0.0
1740798600000,148.93173,0.0
1740798900000,165.41081,0.0
1740799200000,85.087548,0.0
1740799500000,79.74914,0.0
1740799800000,49.104241,0.0
1740800100000,70.755973,0.0
1740800400000,98.749483,0.0
1740800700000,105.80913,0.0
1740801000000,97.950459,0.0
1740801300000,111.14752,0.0
1740801600000,118.33721,0.0
1740801900000,99.165706,0.0
1740802200000,48.035976,0.0
1740802500000,29.578556,0.0
1740802800000,12.916442,0.0
1740803100000,6.4656661,0.0
1740803400000,34.003714,0.0
1740803700000,17.290469,0.0
1740804000000,13.421042,0.0
1740804300000,24.934381,0.0
1740804600000,18.616513,0.0
1740804900000,21.87894,0.0
1740805200000,27.285022,0.0
1740805500000,55.0339,0.0
1740805800000,24.771867,0.0
1740806100000,11.537643,0.0
1740806400000,1.105318,0.0
1740806700000,5.016344,0.0
1740807000000,-11.37007,0.0
1740807300000,-20.21969,0.0
1740807600000,-14.191532,0.0
1740807900000,0.1173105,0.0
1740808200000,6.6211826,0.0
