timestamp,value_0,is_anomaly
1740787200000,0.625212,0.0
1740787500000,0.69741604,0.0
1740787800000,0.75569992,0.0
1740788100000,0.77813499,0.0
1740788400000,0.82220442,0.0
1740788700000,0.8364477,0.0
1740789000000,0.85426333,0.0
1740789300000,0.83898162,0.0
1740789600000,0.84603378,0.0
1740789900000,0.87278502,0.0
1740790200000,0.81464844,0.0
1740790500000,0.85651662,0.0
1740790800000,0.83360122,0.0
1740791100000,0.82574038,0.0
1740791400000,0.85414734,0.0
1740791700000,0.82745361,0.0
1740792000000,0.82215196,0.0
1740792300000,0.84338793,0.0
1740792600000,0.85452126,0.0
1740792900000,0.85564708,0.0
1740793200000,0.86488591,0.0
1740793500000,0.89133074,0.0
1740793800000,0.88069806,0.0
1740794100000,0.89083288,0.0
1740794400000,0.87390058,0.0
1740794700000,0.87387579,0.0
1740795000000,0.85673187,0.0
1740795300000,0.84199398,0.0
1740795600000,0.84226579,0.0
1740795900000,0.85880991,0.0
1740796200000,0.89424305,0.0
1740796500000,0.88289657,0.0
1740796800000,0.87264412,0.0
1740797100000,0.90655367,0.0
1740797400000,0.8718766,0.0
1740797700000,0.88030277,0.0
1740798000000,0.8705037,0.0
1740798300000,0.85740705,0.0
1740798600000,0.84586697,0.0
1740798900000,0.84584718,0.0
1740799200000,0.84279588,0.0
1740799500000,0.84292303,0.0
1740799800000,0.83223664,0.0
1740800100000,0.83136156,0.0
1740800400000,0.81556139,0.0
1740800700000,0.79285301,0.0
1740801000000,0.76720654,0.0
1740801300000,0.76301731,0.0
1740801600000,0.76715439,0.0
1740801900000,0.76631977,0.0
1740802200000,0.75165706,0.0
1740802500000,0.77102092,0.0
1740802800000,0.76852288,0.0
1740803100000,0.73563015,0.0
1740803400000,0.72038328,0.0
1740803700000,0.7246942,0.0
1740804000000,0.74721949,0.0
1740804300000,0.72548658,0.0
1740804600000,0.73827641,0.0
1740804900000,0.7250646,0.0
1740805200000,0.68258141,0.0
1740805500000,0.73040484,0.0
1740805800000,0.68579933,0.0
1740806100000,0.67808755,0.0
1740806400000,0.71795548,0.0
1740806700000,0.67547049,0.0
1740807000000,0.6573768,0.0
1740807300000,0.66526777,0.0
1740807600000,0.63274443,0.0
1740807900000,0.62043626,0.0
1740808200000,0.59687652,0.0
1740808500000,0.38111258,0.0
1740808800000,0.12026857,0.0
1740809100000,-0.047986478,0.0
1740809400000,-0.1933733,0.0
1740809700000,-0.32898508,0.0
1740810000000,-0.46738715,0.0
1740810300000,-0.5296728,0.0
1740810600000,-0.64303432,0.0
1740810900000,-0.71728331,0.0
1740811200000,-0.79190619,0.0
1740811500000,-0.82905191,0.0
1740811800000,-0.91199324,0.0
1740812100000,-0.96503888,0.0
1740812400000,-0.99918494,0.0
1740812700000,-1.0154014,0.0
1740813000000,-1.0551232,0.0
1740813300000,-1.0860668,0.0
1740813600000,-1.1089703,0.0
1740813900000,-1.0947418,0.0
1740814200000,-0.82894573,0.0
1740814500000,-0.50506398,0.0
1740814800000,-0.26525625,0.0
1740815100000,-0.11701117,0.0
1740815400000,0.13111809,0.0
1740815700000,0.22694462,0.0
1740816000000,0.34624175,0.0
1740816300000,0.46246759,0.0
1740816600000,0.58592452,0.0
1740816900000,0.63288231,0.0
1740817200000,0.66974778,0.0
1740817500000,0.73775357,0.0
1740817800000,0.76489688,0.0
1740818100000,0.80145862,0.0
1740818400000,0.79001842,0.0
1740818700000,0.84205062,0.0
1740819000000,0.83724772,0.0
1740819300000,0.87392941,0.0
1740819600000,0.89722755,0.0
1740819900000,0.90430182,0.0
1740820200000,0.94105961,0.0
1740820500000,0.9784792,0.0
1740820800000,0.99786493,0.0
1740821100000,1.033279,0.0
1740821400000,1.0384763,0.0
1740821700000,1.0496683,0.0
1740822000000,1.0789361,0.0
1740822300000,1.1306219,0.0
1740822600000,1.1393141,0.0
1740822900000,1.175072,0.0
1740823200000,1.1715835,0.0
1740823500000,1.209965,0.0
1740823800000,1.197651,0.0
1740824100000,1.1553031,0.0
1740824400000,1.1512702,0.0
1740824700000,1.1502938,0.0
1740825000000,1.1622129,0.0
1740825300000,1.1623,0.0
1740825600000,1.17723,0.0
1740825900000,1.1842201,0.0
1740826200000,1.1712227,0.0
1740826500000,1.1436002,0.0
1740826800000,1.1276453,0.0
1740827100000,1.157839,0.0
1740827400000,1.1382728,0.0
1740827700000,1.1299957,0.0
1740828000000,1.0753881,0.0
1740828300000,1.0613049,0.0
1740828600000,1.0692621,0.0
1740828900000,1.0554981,0.0
1740829200000,1.0591408,0.0
1740829500000,1.0708805,0.0
1740829800000,1.0596066,0.0
1740830100000,1.0825505,0.0
1740830400000,1.1262733,0.0
1740830700000,1.094867,0.0
1740831000000,1.0971375,0.0
1740831300000,1.1049588,0.0
1740831600000,1.0595661,0.0
1740831900000,1.0506775,0.0
1740832200000,1.0725715,0.0
1740832500000,1.044209,0.0
1740832800000,1.0213679,0.0
1740833100000,1.0097666,0.0
1740833400000,1.0062961,0.0
1740833700000,1.0021515,0.0
1740834000000,0.99520442,0.0
1740834300000,0.98267706,0.0
1740834600000,0.96545925,0.0
1740834900000,0.93050478,0.0
1740835200000,0.92203265,0.0
1740835500000,0.90894235,0.0
1740835800000,0.89883671,0.0
