timestamp,value_0,is_anomaly
1740787200000,116.19511,0.0
1740787500000,137.65981,0.0
1740787800000,125.27505,0.0
1740788100000,122.96774,0.0
1740788400000,121.64995,0.0
1740788700000,123.01227,0.0
1740789000000,124.05325,0.0
1740789300000,127.04921,0.0
1740789600000,130.05752,0.0
1740789900000,123.5242,0.0
1740790200000,126.90705,0.0
1740790500000,135.0732,0.0
1740790800000,142.30339,0.0
1740791100000,136.07872,0.0
1740791400000,131.45126,0.0
1740791700000,129.02574,0.0
1740792000000,127.45939,0.0
1740792300000,137.32071,0.0
1740792600000,170.4906,0.0
1740792900000,179.22203,0.0
1740793200000,184.4702,0.0
1740793500000,181.38762,0.0
1740793800000,168.50497,0.0
1740794100000,154.70181,0.0
1740794400000,140.05994,0.0
1740794700000,126.78288,0.0
1740795000000,120.76203,0.0
1740795300000,115.89554,0.0
1740795600000,120.07735,0.0
1740795900000,128.5742,0.0
1740796200000,143.35683,0.0
1740796500000,179.72405,0.0
1740796800000,200.83046,0.0
1740797100000,220.93258,0.0
1740797400000,230.92152,0.0
1740797700000,226.63765,0.0
1740798000000,230.31556,0.0
1740798300000,205.47583,0.0
1740798600000,208.62847,0.0
1740798900000,209.25952,0.0
1740799200000,209.96326,0.0
1740799500000,224.94492,0.0
1740799800000,249.60743,0.0
1740800100000,247.0278,0.0
1740800400000,219.37404,0.0
1740800700000,207.13962,0.0
1740801000000,188.43587,0.0
1740801300000,176.2825,0.0
1740801600000,158.95093,0.0
1740801900000,143.19302,0.0
1740802200000,133.20005,0.0
1740802500000,121.43664,0.0
1740802800000,127.76995,0.0
1740803100000,145.46682,0.0
1740803400000,147.19775,0.0
1740803700000,181.97078,0.0
1740804000000,214.92751,0.0
1740804300000,246.19416,0.0
1740804600000,246.79329,0.0
1740804900000,242.61105,0.0
1740805200000,230.29838,0.0
1740805500000,208.22175,0.0
1740805800000,207.51734,0.0
1740806100000,217.18868,0.0
1740806400000,220.68122,0.0
1740806700000,228.08616,0.0
1740807000000,259.04075,0.0
1740807300000,248.08266,0.0
1740807600000,226.90523,0.0
1740807900000,210.36704,0.0
1740808200000,186.58793,0.0
1740808500000,173.71021,0.0
1740808800000,155.05261,0.0
1740809100000,139.31643,0.0
1740809400000,133.11452,0.0
1740809700000,132.97994,0.0
1740810000000,131.07268,0.0
1740810300000,138.42064,0.0
1740810600000,144.82278,0.0
1740810900000,187.5455,0.0
1740811200000,215.71759,0.0
1740811500000,241.73215,0.0
1740811800000,251.58159,0.0
1740812100000,233.7983,0.0
1740812400000,232.67889,0.0
1740812700000,213.49701,0.0
1740813000000,219.04254,0.0
1740813300000,225.04275,0.0
1740813600000,232.97522,0.0
1740813900000,240.18198,0.0
1740814200000,261.67204,0.0
1740814500000,260.56181,0.0
1740814800000,243.15717,0.0
1740815100000,227.26865,0.0
1740815400000,200.51037,0.0
1740815700000,192.1581,0.0
1740816000000,173.76373,0.0
1740816300000,155.63345,0.0
1740816600000,136.79688,0.0
1740816900000,133.82568,0.0
1740817200000,138.65668,0.0
1740817500000,143.65454,0.0
1740817800000,152.51275,0.0
1740818100000,192.10977,0.0
1740818400000,219.10983,0.0
1740818700000,245.14945,0.0
